,Date,Open,High,Low,Close,Signal,SMA,EMA,Total,BuyHold,Win/Lose
478,6/18/2012,5174.0,5190.200195,5041.700195,5064.25,0,4980.31748045,5032.30797648,31669117.5519,3813518.75,0.0
479,6/19/2012,5050.799805,5113.600098,5048.100098,5103.850098,0,4992.48498535,5041.25074167,31669117.5519,4547110.56545,0.0
480,6/20/2012,5114.549805,5141.700195,5100.700195,5120.549805,0,5006.7299805,5051.16312459,31669117.5519,4856472.63762,0.0
481,6/21/2012,5097.350098,5170.399902,5093.450195,5165.0,0,5018.9099854,5065.39273402,31669117.5519,5679912.5,0.0
482,6/22/2012,5101.75,5159.799805,5094.0,5146.049805,0,5030.19248055,5075.47486789,31669117.5519,5328860.13762,0.0
483,6/25/2012,5158.5,5194.600098,5105.649902,5114.649902,0,5036.64248055,5080.37174715,31669117.5519,4747176.93455,0.0
484,6/26/2012,5107.450195,5134.549805,5095.5,5120.799805,0,5043.1774659,5085.42525438,31669117.5519,4861103.88762,0.0
485,6/27/2012,5149.450195,5160.100098,5129.25,5141.899902,0,5052.734961,5092.48458534,31669117.5519,5251983.18455,0.0
486,6/28/2012,5148.950195,5159.049805,5125.299805,5149.149902,0,5063.9799561,5099.56774992,31669117.5519,5386289.43455,0.0
487,6/29/2012,5191.25,5286.25,5189.0,5278.899902,0,5085.8449463,5121.98426893,31669117.5519,7789908.18455,0.0
488,7/2/2012,5283.850098,5302.149902,5263.350098,5278.600098,0,5107.3674561,5141.56124756,31669117.5519,7784354.31545,0.0
489,7/3/2012,5298.850098,5317.0,5265.950195,5287.950195,0,5128.5999756,5159.85986599,31669117.5519,7957564.86238,0.0
490,7/4/2012,5310.399902,5317.649902,5273.299805,5302.549805,0,5143.87246095,5177.69610837,31669117.5519,8228022.63762,0.0
491,7/5/2012,5297.049805,5333.649902,5288.850098,5327.299805,0,5157.7549561,5196.39657045,31669117.5519,8686516.38762,0.0
492,7/6/2012,5324.700195,5327.200195,5287.75,5316.950195,0,5170.18496095,5211.46577352,31669117.5519,8494789.86238,0.0
493,7/9/2012,5283.700195,5300.600098,5257.75,5275.149902,0,5181.23745115,5219.42628958,31669117.5519,7720439.43455,0.0
494,7/10/2012,5286.600098,5348.549805,5284.549805,5345.350098,0,5192.70996095,5235.16676563,31669117.5519,9020898.06545,0.0
495,7/11/2012,5315.25,5336.450195,5300.25,5306.299805,0,5201.95244145,5244.05839555,31669117.5519,8297491.38762,0.0
496,7/12/2012,5240.0,5261.75,5217.700195,5235.25,0,5210.97744145,5242.95734611,31669117.5519,6981293.75,0.0
497,7/13/2012,5242.75,5267.149902,5216.850098,5227.25,0,5215.3874512,5240.99392784,31669117.5519,6833093.75,0.0
498,7/16/2012,5232.350098,5246.850098,5190.450195,5197.25,0,5222.0374512,5235.52593686,31669117.5519,6277343.75,0.0
499,7/17/2012,5228.049805,5236.700195,5181.700195,5192.850098,0,5226.4874512,5230.19145701,31669117.5519,6195835.56545,0.0
500,7/18/2012,5199.100098,5222.850098,5169.049805,5216.299805,0,5231.2749512,5228.4550005,31669117.5519,6630241.38762,0.0
501,7/19/2012,5249.850098,5257.75,5233.149902,5242.700195,0,5235.15996095,5230.23564982,31669117.5519,7119308.61238,0.0
502,7/20/2012,5233.549805,5238.700195,5197.5,5205.100098,0,5238.1124756,5227.09370584,31669117.5519,6422766.81545,0.0
503,7/23/2012,5163.25,5164.200195,5108.100098,5117.950195,0,5238.27749025,5213.45076698,31669117.5519,4808314.86238,0.0
504,7/24/2012,5128.799805,5144.0,5103.25,5128.200195,0,5238.64750975,5202.79444549,31669117.5519,4998196.11238,0.0
505,7/25/2012,5118.399902,5121.600098,5076.600098,5109.600098,0,5237.03251955,5191.14515205,31669117.5519,4653629.31545,0.0
506,7/26/2012,5126.299805,5126.299805,5032.399902,5043.0,0,5231.72502445,5172.62700804,31669117.5519,3419862.5,0.0
507,7/27/2012,5124.299805,5149.950195,5077.5,5099.850098,1,5222.77253425,5163.52989429,31656954.4094,4473010.56545,0.0
508,7/30/2012,5129.75,5206.600098,5129.75,5199.799805,0,5218.8325196,5168.06363313,32848854.6654,6324578.88762,0.0
509,7/31/2012,5214.850098,5234.549805,5154.049805,5229.0,0,5215.88500985,5175.68067899,33197066.9907,6865512.5,0.0
510,8/1/2012,5220.700195,5246.350098,5212.649902,5240.5,0,5212.7825196,5183.78309411,33334204.4907,7078550.0,0.0
511,8/2/2012,5233.100098,5236.899902,5209.950195,5227.75,0,5207.80502935,5189.27895735,33182160.7407,6842356.25,0.0
512,8/3/2012,5195.600098,5220.200195,5164.649902,5215.700195,0,5202.74252935,5192.58161206,33038466.8161,6619133.61238,0.0
513,8/6/2012,5260.850098,5293.200195,5260.850098,5282.549805,-1,5203.1125245,5203.82763617,33823049.5341,7857522.63762,2178694.00597
514,8/7/2012,5295.399902,5350.100098,5281.649902,5336.700195,0,5202.68002935,5220.43670603,33823049.5341,8860658.61238,0.0
515,8/8/2012,5345.25,5377.600098,5331.049805,5338.0,0,5204.2650391,5235.13211777,33823049.5341,8884737.5,0.0
516,8/9/2012,5348.299805,5368.200195,5312.100098,5322.950195,0,5208.65004885,5246.10937743,33823049.5341,8605939.86238,0.0
517,8/10/2012,5308.200195,5330.100098,5294.100098,5320.399902,0,5213.30754395,5255.395693,33823049.5341,8558695.68455,0.0
518,8/13/2012,5316.350098,5352.450195,5309.049805,5347.899902,0,5220.84003905,5266.95871912,33823049.5341,9068133.18455,0.0
519,8/14/2012,5343.25,5387.049805,5328.799805,5380.350098,0,5230.21503905,5281.13264148,33823049.5341,9669273.06545,0.0
520,8/16/2012,5385.950195,5390.649902,5356.649902,5362.950195,0,5237.54755855,5291.35983567,33823049.5341,9346939.86238,0.0
521,8/17/2012,5368.600098,5399.950195,5341.700195,5366.299805,0,5243.72753905,5300.72733184,33823049.5341,9408991.38762,0.0
522,8/21/2012,5368.700195,5425.149902,5368.700195,5421.0,0,5254.52253415,5315.76141536,33823049.5341,10422312.5,0.0
523,8/22/2012,5395.75,5433.350098,5394.799805,5412.850098,0,5269.2675293,5327.89750069,33823049.5341,10271335.5654,0.0
524,8/23/2012,5426.149902,5448.600098,5393.850098,5415.350098,0,5283.62502445,5338.82907535,33823049.5341,10317648.0654,0.0
525,8/24/2012,5392.600098,5399.649902,5371.0,5386.700195,0,5297.4800293,5344.81296531,33823049.5341,9786908.61238,0.0
526,8/27/2012,5387.850098,5399.149902,5346.649902,5350.25,0,5312.8425293,5345.49259465,33823049.5341,9111668.75,0.0
527,8/28/2012,5387.850098,5399.149902,5346.649902,5350.25,0,5325.3625244,5346.08727031,33823049.5341,9111668.75,0.0
528,8/29/2012,5343.850098,5345.5,5282.700195,5287.799805,0,5329.7625244,5338.80133715,33823049.5341,7954778.88762,0.0
529,8/30/2012,5268.600098,5342.799805,5255.049805,5315.049805,0,5334.06501465,5335.83239563,33823049.5341,8459585.13762,0.0
530,8/31/2012,5298.200195,5303.25,5238.899902,5258.5,0,5334.96501465,5326.16584618,33823049.5341,7412000.0,0.0
531,9/3/2012,5276.5,5295.799805,5243.149902,5253.75,0,5336.26501465,5317.11386541,33823049.5341,7324006.25,0.0
532,9/4/2012,5249.149902,5278.350098,5233.200195,5274.0,0,5339.1800049,5311.72463223,33823049.5341,7699137.5,0.0
533,9/5/2012,5243.899902,5259.5,5215.700195,5225.700195,0,5336.3375244,5300.97157758,33823049.5341,6804383.61238,0.0
534,9/6/2012,5217.649902,5260.600098,5217.649902,5238.399902,1,5331.42250975,5293.15011813,33810634.5263,7039645.68455,0.0
535,9/7/2012,5309.450195,5347.149902,5309.200195,5342.100098,0,5331.62751465,5299.26886561,35039481.8489,8960691.81545,0.0
536,9/8/2012,5309.450195,5347.149902,5309.200195,5342.100098,0,5332.5850098,5304.62276966,35039481.8489,8960691.81545,0.0
537,9/10/2012,5361.899902,5375.450195,5349.100098,5363.450195,0,5334.73752445,5311.97619783,35292480.4984,9356202.36238,0.0
538,9/11/2012,5336.100098,5393.350098,5332.100098,5390.0,0,5336.84252935,5321.7291731,35607095.6876,9848037.5,0.0
539,9/12/2012,5404.450195,5435.549805,5393.950195,5431.0,0,5339.37502445,5335.38802646,36092945.6876,10607562.5,0.0
540,9/13/2012,5435.200195,5447.450195,5421.850098,5435.350098,-1,5342.9950196,5347.8832854,36131612.5692,10688148.0654,2333859.8226
541,9/14/2012,5528.350098,5586.649902,5526.950195,5577.649902,0,5353.56252445,5376.60411248,36131612.5692,13324251.9346,0.0
542,9/17/2012,5631.75,5652.200195,5585.149902,5610.0,0,5363.01252445,5405.77859842,36131612.5692,13923537.5,0.0
543,9/18/2012,5602.399902,5620.549805,5586.450195,5600.049805,0,5372.3725098,5430.06249924,36131612.5692,13739210.1376,0.0
544,9/20/2012,5536.950195,5581.350098,5534.899902,5554.25,0,5379.3175049,5445.58593684,36131612.5692,12890768.75,0.0
545,9/21/2012,5577.0,5720.0,5575.450195,5691.149902,0,5394.53999025,5476.28143248,36131612.5692,15426839.4346,0.0
546,9/24/2012,5691.950195,5709.850098,5662.75,5669.600098,0,5410.50749515,5500.44626567,36131612.5692,15027629.3154,0.0
547,9/25/2012,5674.899902,5702.700195,5652.450195,5673.899902,0,5426.68999025,5522.12797021,36131612.5692,15107283.1846,0.0
548,9/26/2012,5653.399902,5672.799805,5638.649902,5663.450195,0,5445.47250975,5539.79324831,36131612.5692,14913702.3624,0.0
549,9/27/2012,5673.75,5693.700195,5639.700195,5649.5,0,5462.1950195,5553.50659227,36131612.5692,14655275.0,0.0
550,9/28/2012,5684.799805,5735.149902,5683.450195,5703.299805,0,5484.43500975,5572.23074386,36131612.5692,15651916.3876,0.0
551,10/1/2012,5704.75,5722.950195,5694.0,5718.799805,0,5507.6875,5590.55187651,36131612.5692,15939053.8876,0.0
552,10/3/2012,5727.700195,5743.25,5715.799805,5731.25,0,5530.55,5608.13914194,36131612.5692,16169693.75,0.0
553,10/4/2012,5751.549805,5807.25,5751.350098,5787.600098,0,5558.64499515,5630.57176145,36131612.5692,17213579.3154,0.0
554,10/5/2012,5815.0,5815.350098,4888.200195,5746.950195,0,5584.0725098,5645.11906564,36131612.5692,16460539.8624,0.0
555,10/8/2012,5751.850098,5751.850098,5666.200195,5676.0,0,5600.7675049,5648.97918244,36131612.5692,15146187.5,0.0
556,10/9/2012,5708.149902,5728.649902,5677.899902,5704.600098,0,5618.8925049,5655.93179688,36131612.5692,15676004.3154,0.0
557,10/10/2012,5671.149902,5686.5,5647.049805,5652.149902,0,5633.32749025,5655.45906002,36131612.5692,14704364.4346,0.0
558,10/11/2012,5663.5,5721.100098,5636.950195,5708.049805,0,5649.2299805,5662.03290314,36131612.5692,15739910.1376,0.0
559,10/12/2012,5681.700195,5725.0,5659.350098,5676.049805,0,5661.48247075,5663.78501588,36131612.5692,15147110.1376,0.0
560,10/15/2012,5674.25,5693.700195,5651.049805,5687.25,0,5674.07746585,5666.71813889,36131612.5692,15354593.75,0.0
561,10/16/2012,5705.600098,5714.0,5635.600098,5648.0,0,5677.59497075,5664.37837153,36131612.5692,14627487.5,0.0
562,10/17/2012,5681.100098,5684.350098,5633.899902,5660.25,0,5680.10747075,5663.86232509,36131612.5692,14854418.75,0.0
563,10/18/2012,5675.299805,5722.5,5650.549805,5718.700195,0,5686.03999025,5670.71705883,36131612.5692,15937208.6124,0.0
564,10/19/2012,5703.299805,5711.700195,5660.0,5684.25,0,5692.53999025,5672.40867647,36131612.5692,15299018.75,0.0
565,10/22/2012,5667.600098,5721.549805,5658.049805,5717.149902,0,5693.83999025,5678.00132967,36131612.5692,15908489.4346,0.0
566,10/23/2012,5715.649902,5720.799805,5681.450195,5691.399902,0,5694.92998045,5679.67615121,36131612.5692,15431470.6846,0.0
567,10/25/2012,5688.799805,5718.75,5685.700195,5705.299805,0,5696.4999756,5682.87910793,36131612.5692,15688966.3876,0.0
568,10/29/2012,5665.200195,5698.299805,5645.100098,5665.600098,0,5696.60747075,5680.71923169,36131612.5692,14953529.3154,0.0
569,10/30/2012,5656.350098,5689.899902,5589.899902,5597.899902,1,5694.02746585,5670.36681548,36119017.2944,13699383.1846,0.0
570,10/31/2012,5596.75,5624.399902,5583.049805,5619.700195,0,5689.84748535,5664.03348792,36364270.5906,14103233.6124,0.0
571,11/1/2012,5609.850098,5649.75,5601.950195,5645.049805,0,5686.15998535,5661.66052755,36649453.7031,14572835.1376,0.0
572,11/2/2012,5696.350098,5711.299805,5682.549805,5697.700195,0,5684.4824951,5666.16548598,37241770.5906,15548183.6124,0.0
573,11/5/2012,5693.049805,5709.200195,5679.5,5704.200195,0,5680.31249995,5670.91982461,37314895.5906,15668596.1124,0.0
574,11/6/2012,5694.100098,5730.799805,5693.649902,5724.399902,0,5679.1849853,5677.60483429,37542142.2944,16042795.6846,0.0
575,11/7/2012,5718.600098,5777.299805,5711.399902,5760.100098,-1,5683.3899902,5687.91674225,37930809.2742,16704141.8154,1824752.205
576,11/8/2012,5709.0,5744.5,5693.950195,5738.75,0,5685.0974853,5694.27089947,37930809.2742,16308631.25,0.0
577,11/9/2012,5731.100098,5751.700195,5677.75,5686.25,0,5686.8024902,5693.26828703,37930809.2742,15336068.75,0.0
578,11/11/2012,5731.100098,5751.700195,5677.75,5686.25,0,5685.71249995,5692.39100116,37930809.2742,15336068.75,0.0
579,11/12/2012,5688.450195,5718.899902,5665.75,5683.700195,0,5686.09501945,5691.30465039,37930809.2742,15288833.6124,0.0
580,11/15/2012,5650.350098,5651.649902,5603.549805,5631.0,0,5683.28251945,5683.76656909,37930809.2742,14312562.5,0.0
581,11/16/2012,5624.799805,5650.149902,5559.799805,5574.049805,0,5679.5850097,5670.05197358,37930809.2742,13257560.1376,0.0
582,11/19/2012,5577.299805,5592.75,5549.25,5571.399902,0,5675.1425048,5657.72046463,37930809.2742,13208470.6846,0.0
583,11/20/2012,5604.799805,5613.700195,5548.350098,5571.549805,1,5667.7849853,5646.94913218,37918022.5674,13211247.6376,0.0
584,11/21/2012,5582.5,5620.200195,5561.399902,5614.799805,0,5664.31247555,5642.93046628,38414316.3174,14012453.8876,0.0
585,11/22/2012,5628.600098,5643.350098,5608.0,5627.75,0,5659.84248045,5641.03290799,38562919.805,14252356.25,0.0
586,11/23/2012,5635.450195,5637.75,5593.549805,5626.600098,0,5656.60249025,5639.22880674,38549724.6795,14231054.3154,0.0
587,11/26/2012,5648.649902,5649.200195,5623.450195,5635.899902,0,5653.1324951,5638.81269365,38656439.9304,14403333.1846,0.0
588,11/27/2012,5658.5,5733.200195,5658.0,5727.450195,0,5656.22499995,5649.89238132,39706979.5426,16099302.3624,0.0
589,11/29/2012,5736.700195,5833.5,5736.100098,5825.0,-1,5667.58000485,5671.78083366,40812995.18,17906412.5,2908340.98763
590,11/30/2012,5836.0,5885.25,5827.850098,5879.850098,0,5680.5875,5697.7894917,40812995.18,18922510.5654,0.0
591,12/3/2012,5878.25,5899.149902,5854.600098,5870.950195,0,5691.8825195,5719.43457961,40812995.18,18757639.8624,0.0
592,12/4/2012,5866.799805,5894.950195,5859.0,5889.25,0,5701.46000975,5740.66150716,40812995.18,19096643.75,0.0
593,12/5/2012,5906.600098,5917.799805,5891.350098,5900.5,0,5711.275,5760.64131876,40812995.18,19305050.0,0.0
594,12/6/2012,5926.299805,5942.549805,5838.899902,5930.899902,0,5721.6,5781.92364167,40812995.18,19868208.1846,0.0
595,12/7/2012,5934.0,5949.850098,5888.649902,5907.399902,0,5728.9649902,5797.60817421,40812995.18,19432870.6846,0.0
596,12/10/2012,5916.049805,5919.950195,5888.100098,5908.899902,0,5737.4724853,5811.51964018,40812995.18,19460658.1846,0.0
597,12/11/2012,5923.799805,5965.149902,5865.450195,5898.799805,0,5748.09997555,5822.42966079,40812995.18,19273553.8876,0.0
598,12/12/2012,5917.799805,5924.600098,5874.25,5888.0,0,5758.18747555,5830.62595319,40812995.18,19073487.5,0.0
599,12/13/2012,5900.350098,5907.450195,5841.350098,5851.5,0,5766.5774658,5833.23520904,40812995.18,18397325.0,0.0
600,12/14/2012,5846.899902,5886.100098,5839.149902,5879.600098,0,5779.0074707,5839.03082016,40812995.18,18917879.3154,0.0
601,12/17/2012,5860.5,5886.049805,5850.149902,5857.899902,0,5793.19997555,5841.38945539,40812995.18,18515883.1846,0.0
602,12/18/2012,5873.600098,5905.799805,5823.149902,5896.799805,0,5809.4699707,5848.31574909,40812995.18,19236503.8876,0.0
603,12/19/2012,5917.299805,5939.399902,5910.799805,5929.600098,0,5827.37248535,5858.4762927,40812995.18,19844129.3154,0.0
604,12/20/2012,5934.450195,5937.600098,5881.450195,5916.399902,0,5842.4524902,5865.71674387,40812995.18,19599595.6846,0.0
605,12/21/2012,5888.0,5888.0,5841.649902,5847.700195,0,5853.44999995,5863.46467526,40812995.18,18326933.6124,0.0
606,12/24/2012,5869.0,5871.899902,5844.700195,5855.75,0,5864.90749505,5862.50034085,40812995.18,18476056.25,0.0
607,12/26/2012,5864.950195,5917.299805,5859.549805,5905.600098,1,5878.39250485,5867.88781049,40799884.7478,19399529.3154,0.0
608,12/27/2012,5930.200195,5930.799805,5864.700195,5870.100098,0,5885.525,5868.16434643,40405834.7478,18741891.8154,0.0
609,12/28/2012,5887.149902,5915.75,5879.5,5908.350098,0,5889.6925049,5873.18756538,40830409.7478,19450473.0654,0.0
610,12/31/2012,5901.200195,5919.0,5897.149902,5905.100098,0,5890.9550049,5877.17663196,40794334.7478,19390266.8154,0.0
611,1/1/2013,5901.200195,5919.0,5897.149902,5905.100098,0,5892.66250005,5880.66706521,40794334.7478,19390266.8154,0.0
612,1/2/2013,5982.600098,6006.049805,5982.0,5993.25,0,5897.86250005,5894.73993206,41772798.66,21023243.75,0.0
613,1/3/2013,6015.799805,6017.0,5986.549805,6009.5,-1,5903.31250005,5909.08494055,41939832.57,21324275.0,1153288.9122
614,1/4/2013,6011.950195,6020.75,5981.549805,6016.149902,0,5907.57500005,5922.46806073,41939832.57,21447464.4346,0.0
615,1/7/2013,6042.149902,6042.149902,5977.149902,5988.399902,0,5911.62500005,5930.70954089,41939832.57,20933395.6846,0.0
616,1/8/2013,5983.450195,6007.049805,5964.399902,6001.700195,0,5916.2650147,5939.58337266,41939832.57,21179783.6124,0.0
617,1/9/2013,6006.200195,6020.100098,5958.450195,5971.5,0,5919.90002445,5943.57295107,41939832.57,20620325.0,0.0
618,1/10/2013,5998.799805,6005.149902,5947.299805,5968.649902,0,5923.93251955,5946.70756994,41939832.57,20567526.9346,0.0
619,1/11/2013,6012.399902,6018.850098,5940.600098,5951.299805,0,5928.9225098,5947.28159932,41939832.57,20246116.3876,0.0
620,1/14/2013,5967.200195,6036.899902,5962.149902,6024.049805,0,5936.14499515,5956.87762503,41939832.57,21593810.1376,0.0
621,1/15/2013,6037.850098,6068.5,6018.600098,6056.600098,0,5946.08000495,5969.34293415,41939832.57,22196804.3154,0.0
622,1/16/2013,6049.0,6055.950195,5992.049805,6001.850098,0,5951.3325196,5973.40632963,41939832.57,21182560.5654,0.0
623,1/17/2013,6001.25,6053.200195,5988.100098,6039.200195,0,5956.81252445,5981.6305628,41939832.57,21874471.1124,0.0
624,1/18/2013,6059.850098,6083.399902,6048.299805,6064.399902,0,5964.21252445,5991.9767302,41939832.57,22341295.6846,0.0
625,1/21/2013,6085.75,6094.350098,6065.100098,6082.299805,0,5975.94250495,6003.26711455,41939832.57,22672891.3876,0.0
626,1/22/2013,6080.149902,6101.299805,6040.5,6048.5,0,5985.58000495,6008.92122523,41939832.57,22046750.0,0.0
627,1/23/2013,6052.850098,6069.799805,6021.149902,6054.299805,0,5993.0149903,6014.5935477,41939832.57,22154191.3876,0.0
628,1/24/2013,6046.200195,6065.299805,6007.850098,6019.350098,0,6000.4774903,6015.18811649,41939832.57,21506748.0654,0.0
629,1/25/2013,6024.5,6080.549805,6014.450195,6074.649902,0,6008.7924805,6022.62083968,41939832.57,22531176.9346,0.0
630,1/28/2013,6082.100098,6088.399902,6061.399902,6074.799805,0,6017.27746585,6029.14321035,41939832.57,22533953.8876,0.0
631,1/29/2013,6064.700195,6111.799805,6042.450195,6049.899902,0,6024.51745605,6031.7377968,41939832.57,22072683.1846,0.0
632,1/30/2013,6065.0,6071.950195,6044.149902,6055.75,0,6027.64245605,6034.7393222,41939832.57,22181056.25,0.0
633,1/31/2013,6045.649902,6058.049805,6025.149902,6034.75,0,6028.90495605,6034.74065693,41939832.57,21792031.25,0.0
634,2/1/2013,6040.950195,6052.950195,5983.200195,5998.899902,0,6028.04245605,6030.26056256,41939832.57,21127908.1846,0.0
635,2/4/2013,6025.200195,6038.5,5981.25,5987.25,0,6027.98496095,6024.88424224,41939832.57,20912093.75,0.0
636,2/5/2013,5948.200195,5970.350098,5946.899902,5956.899902,0,6025.7449463,6016.38619971,41939832.57,20349858.1846,0.0
637,2/6/2013,5988.049805,5990.899902,5953.149902,5959.200195,0,6025.12995605,6009.23794912,41939832.57,20392471.1124,0.0
638,2/7/2013,5936.450195,5978.5,5927.600098,5938.799805,0,6023.6374512,6000.43318111,41939832.57,20014553.8876,0.0
639,2/8/2013,5929.100098,5953.700195,5883.649902,5903.5,0,6021.24746095,5988.31653347,41939832.57,19360625.0,0.0
640,2/11/2013,5920.049805,5924.149902,5879.100098,5897.850098,0,6014.9374756,5977.00822903,41939832.57,19255960.5654,0.0
641,2/12/2013,5894.350098,5927.649902,5886.450195,5922.5,0,6008.2324707,5970.19470041,41939832.57,19712600.0,0.0
642,2/13/2013,5943.149902,5969.5,5922.950195,5932.950195,0,6004.78747555,5965.53913723,41939832.57,19906189.8624,0.0
643,2/14/2013,5933.200195,5940.200195,5884.549805,5896.950195,0,5997.67497555,5956.96551945,41939832.57,19239289.8624,0.0
644,2/15/2013,5869.950195,5899.950195,5853.899902,5887.399902,0,5988.82497555,5948.26981727,41939832.57,19062370.6846,0.0
645,2/18/2013,5888.649902,5911.0,5878.450195,5898.200195,0,5979.61999505,5942.01111449,41939832.57,19262446.1124,0.0
646,2/19/2013,5900.200195,5947.549805,5883.149902,5939.700195,0,5974.1800048,5941.72224955,41939832.57,20031233.6124,0.0
647,2/20/2013,5966.299805,5971.0,5937.549805,5943.049805,0,5968.6175048,5941.88819398,41939832.57,20093285.1376,0.0
648,2/21/2013,5909.649902,5921.149902,5844.399902,5852.25,0,5960.2624999,5930.68341973,41939832.57,18411218.75,0.0
649,2/22/2013,5837.950195,5873.799805,5835.799805,5850.299805,0,5949.04499505,5920.63546789,41939832.57,18375091.3876,0.0
650,2/25/2013,5870.549805,5878.399902,5825.0,5854.75,0,5938.0425048,5912.39978441,41939832.57,18457531.25,0.0
651,2/26/2013,5838.299805,5838.850098,5748.600098,5761.350098,0,5923.6150146,5893.5185736,41939832.57,16727298.0654,0.0
652,2/27/2013,5784.899902,5818.200195,5749.700195,5796.899902,0,5910.6725097,5881.44123965,41939832.57,17385858.1846,0.0
653,2/28/2013,5834.350098,5849.899902,5671.899902,5693.049805,0,5893.58749995,5857.89231032,41939832.57,15462035.1376,0.0
654,3/1/2013,5702.450195,5739.450195,5679.899902,5719.700195,1,5879.6275146,5840.61829591,41926620.0625,15955733.6124,0.0
655,3/4/2013,5704.700195,5712.0,5663.600098,5698.5,0,5865.1900146,5822.85350892,41681757.8103,15563000.0,0.0
656,3/5/2013,5722.450195,5790.100098,5722.399902,5784.25,0,5856.5575195,5818.0280703,42672170.3103,17151518.75,0.0
657,3/6/2013,5816.399902,5828.700195,5795.049805,5818.600098,0,5849.52751465,5818.09957377,43068913.9422,17787854.3154,0.0
658,3/7/2013,5801.299805,5878.0,5801.299805,5863.299805,0,5845.75251465,5823.74960267,43585195.558,18615916.3876,0.0
659,3/8/2013,5883.649902,5952.850098,5883.0,5945.700195,0,5847.8625244,5838.99342671,44536920.0625,20142383.6124,0.0
660,3/11/2013,5946.100098,5971.200195,5930.350098,5942.350098,-1,5850.0875244,5851.91301062,44484499.6135,20080323.0654,2571606.37965
661,3/12/2013,5944.600098,5952.0,5893.649902,5914.100098,0,5849.6675293,5859.68639654,44484499.6135,19556991.8154,0.0
662,3/13/2013,5884.799805,5893.850098,5842.25,5851.200195,0,5845.5800293,5858.62562135,44484499.6135,18391771.1124,0.0
663,3/14/2013,5845.950195,5920.149902,5791.75,5908.950195,0,5846.1800293,5864.91619306,44484499.6135,19461589.8624,0.0
664,3/15/2013,5914.899902,5945.649902,5861.0,5872.600098,0,5845.4400391,5865.87668118,44484499.6135,18788204.3154,0.0
665,3/18/2013,5816.75,5850.200195,5814.350098,5835.25,0,5842.29252935,5862.04834603,44484499.6135,18096293.75,0.0
666,3/19/2013,5859.5,5863.600098,5724.299805,5745.950195,0,5832.60502935,5847.53607715,44484499.6135,16442014.8624,0.0
667,3/20/2013,5740.549805,5745.299805,5682.299805,5694.399902,0,5820.1725342,5828.39405526,44484499.6135,15487045.6846,0.0
668,3/21/2013,5705.899902,5757.75,5647.950195,5658.75,0,5810.4975342,5807.18854835,44484499.6135,14826631.25,0.0
669,3/22/2013,5659.799805,5691.450195,5631.799805,5651.350098,0,5800.55004885,5787.70874206,44484499.6135,14689548.0654,0.0
670,3/25/2013,5707.299805,5718.399902,5624.399902,5633.850098,0,5789.50505375,5768.47641155,44484499.6135,14365360.5654,0.0
671,3/26/2013,5613.75,5655.299805,5612.049805,5641.600098,0,5783.51755375,5752.61687236,44484499.6135,14508929.3154,0.0
672,3/28/2013,5647.75,5692.950195,5604.850098,5682.549805,0,5777.8000489,5743.85848894,44484499.6135,15267522.6376,0.0
673,4/1/2013,5697.350098,5720.950195,5675.899902,5704.399902,0,5778.36755375,5738.92616557,44484499.6135,15672295.6846,0.0
674,4/2/2013,5701.700195,5754.600098,5687.149902,5748.100098,0,5779.7875489,5740.07290712,44484499.6135,16481841.8154,0.0
675,4/3/2013,5740.200195,5744.950195,5650.100098,5672.899902,0,5778.507544,5731.67628148,44484499.6135,15088758.1846,0.0
676,4/4/2013,5640.649902,5644.450195,5565.649902,5574.75,0,5768.032544,5712.0604963,44484499.6135,13270531.25,0.0
677,4/5/2013,5568.100098,5577.299805,5534.700195,5553.25,0,5754.7650391,5692.20918426,44484499.6135,12872243.75,0.0
678,4/8/2013,5550.5,5569.200195,5537.049805,5542.950195,0,5738.7475586,5673.5518106,44484499.6135,12681439.8624,0.0
679,4/9/2013,5568.75,5603.049805,5487.0,5495.100098,1,5716.21755375,5651.24534653,44471064.0937,11795016.8154,0.0
680,4/10/2013,5536.25,5569.25,5477.200195,5558.700195,0,5697.0350586,5639.67720259,45248575.2795,12973208.6124,0.0
681,4/11/2013,5601.649902,5610.649902,5542.850098,5594.0,0,5681.0300537,5633.96755226,45680115.3957,13627137.5,0.0
682,4/12/2013,5520.700195,5544.5,5494.899902,5528.549805,0,5664.8975342,5620.79033386,44879986.7618,12414672.6376,0.0
683,4/15/2013,5508.5,5592.850098,5500.299805,5568.399902,0,5647.87001955,5614.24152987,45367154.1976,13152895.6846,0.0
684,4/16/2013,5562.450195,5699.25,5555.850098,5688.950195,0,5638.6875244,5623.58011301,46840881.5295,15386089.8624,0.0
685,4/17/2013,5708.649902,5732.149902,5669.0,5688.700195,-1,5631.36003415,5631.72012326,46823916.4076,15381458.6124,2366761.18583
686,4/18/2013,5682.700195,5794.350098,5681.850098,5783.100098,0,5633.2175293,5650.6426201,46823916.4076,17130216.8154,0.0
687,4/22/2013,5789.850098,5844.850098,5789.799805,5834.399902,0,5640.2175293,5673.61228034,46823916.4076,18080545.6846,0.0
688,4/23/2013,5843.100098,5844.299805,5791.549805,5836.899902,0,5649.1250244,5694.02323305,46823916.4076,18126858.1846,0.0
689,4/25/2013,5856.100098,5924.600098,5853.299805,5916.299805,0,5662.37250975,5721.80780454,46823916.4076,19597741.3876,0.0
